group,subgroup,category,year,key,value
Frauen,45-54-jährig,body_bmi,2002,normalweight,0.6383
Frauen,55-64-jährig,body_bmi,2002,normalweight,0.55742
Frauen,65-74-jährig,body_bmi,2002,normalweight,0.47343
Frauen,75+-jährig,body_bmi,2002,normalweight,0.5345300000000001
Männer,15-24-jährig,body_bmi,2002,overweight,0.13768
Männer,25-34-jährig,body_bmi,2002,overweight,0.32386000000000004
Männer,35-44-jährig,body_bmi,2002,overweight,0.39145
Männer,45-54-jährig,body_bmi,2002,overweight,0.46147
Männer,55-64-jährig,body_bmi,2002,overweight,0.46313000000000004
Männer,65-74-jährig,body_bmi,2002,overweight,0.47226
Männer,75+-jährig,body_bmi,2002,overweight,0.46738999999999997
Frauen,15-24-jährig,body_bmi,2002,overweight,0.05837
Frauen,25-34-jährig,body_bmi,2002,overweight,0.15034
Frauen,35-44-jährig,body_bmi,2002,overweight,0.18628
Frauen,45-54-jährig,body_bmi,2002,overweight,0.21969000000000002
Frauen,55-64-jährig,body_bmi,2002,overweight,0.30812
Frauen,65-74-jährig,body_bmi,2002,overweight,0.37475
Frauen,75+-jährig,body_bmi,2002,overweight,0.31079999999999997
Männer,15-24-jährig,body_bmi,2002,adipositas,0.01589
Männer,25-34-jährig,body_bmi,2002,adipositas,0.04549
Männer,35-44-jährig,body_bmi,2002,adipositas,0.06820999999999999
Männer,45-54-jährig,body_bmi,2002,adipositas,0.11930999999999999
Männer,55-64-jährig,body_bmi,2002,adipositas,0.11964000000000001
Männer,65-74-jährig,body_bmi,2002,adipositas,0.11981
Männer,75+-jährig,body_bmi,2002,adipositas,0.09504
Frauen,15-24-jährig,body_bmi,2002,adipositas,0.02557
Frauen,25-34-jährig,body_bmi,2002,adipositas,0.0429
Frauen,35-44-jährig,body_bmi,2002,adipositas,0.06075
Frauen,45-54-jährig,body_bmi,2002,adipositas,0.09329000000000001
Frauen,55-64-jährig,body_bmi,2002,adipositas,0.10541
Frauen,65-74-jährig,body_bmi,2002,adipositas,0.11895
Frauen,75+-jährig,body_bmi,2002,adipositas,0.09533
Männer,15-24-jährig,body_bmi,2007,underweight,0.054329999999999996
Männer,25-34-jährig,body_bmi,2007,underweight,0.0076500000000000005
Männer,35-44-jährig,body_bmi,2007,underweight,0.00272
Männer,45-54-jährig,body_bmi,2007,underweight,0.00505
Männer,55-64-jährig,body_bmi,2007,underweight,0.0019500000000000001
Männer,65-74-jährig,body_bmi,2007,underweight,0.00414
Männer,75+-jährig,body_bmi,2007,underweight,0.008579999999999999
Frauen,15-24-jährig,body_bmi,2007,underweight,0.14193
Frauen,25-34-jährig,body_bmi,2007,underweight,0.07773
Frauen,35-44-jährig,body_bmi,2007,underweight,0.06229
Frauen,45-54-jährig,body_bmi,2007,underweight,0.04239
Frauen,55-64-jährig,body_bmi,2007,underweight,0.035070000000000004
Frauen,65-74-jährig,body_bmi,2007,underweight,0.022480000000000003
Frauen,75+-jährig,body_bmi,2007,underweight,0.050300000000000004
Männer,15-24-jährig,body_bmi,2007,normalweight,0.76792
Männer,25-34-jährig,body_bmi,2007,normalweight,0.59846
Männer,35-44-jährig,body_bmi,2007,normalweight,0.50479
Männer,45-54-jährig,body_bmi,2007,normalweight,0.44282
Männer,55-64-jährig,body_bmi,2007,normalweight,0.39270000000000005
Männer,65-74-jährig,body_bmi,2007,normalweight,0.41476
Männer,75+-jährig,body_bmi,2007,normalweight,0.42518999999999996
Frauen,15-24-jährig,body_bmi,2007,normalweight,0.77806
Frauen,25-34-jährig,body_bmi,2007,normalweight,0.7264700000000001
Frauen,35-44-jährig,body_bmi,2007,normalweight,0.691
Frauen,45-54-jährig,body_bmi,2007,normalweight,0.65741
Frauen,55-64-jährig,body_bmi,2007,normalweight,0.55871
Frauen,65-74-jährig,body_bmi,2007,normalweight,0.50957
Frauen,75+-jährig,body_bmi,2007,normalweight,0.51607
Männer,15-24-jährig,body_bmi,2007,overweight,0.15783
Männer,25-34-jährig,body_bmi,2007,overweight,0.33598999999999996
Männer,35-44-jährig,body_bmi,2007,overweight,0.41283000000000003
Männer,45-54-jährig,body_bmi,2007,overweight,0.43069
Männer,55-64-jährig,body_bmi,2007,overweight,0.47649
Männer,65-74-jährig,body_bmi,2007,overweight,0.45879
Männer,75+-jährig,body_bmi,2007,overweight,0.48088000000000003
Frauen,15-24-jährig,body_bmi,2007,overweight,0.06216
Frauen,25-34-jährig,body_bmi,2007,overweight,0.14221999999999999
Frauen,35-44-jährig,body_bmi,2007,overweight,0.18177
Frauen,45-54-jährig,body_bmi,2007,overweight,0.19763999999999998
Frauen,55-64-jährig,body_bmi,2007,overweight,0.30219
Frauen,65-74-jährig,body_bmi,2007,overweight,0.34136000000000005
Frauen,75+-jährig,body_bmi,2007,overweight,0.33785
Männer,15-24-jährig,body_bmi,2007,adipositas,0.01992
Männer,25-34-jährig,body_bmi,2007,adipositas,0.05791
Männer,35-44-jährig,body_bmi,2007,adipositas,0.07965
Männer,45-54-jährig,body_bmi,2007,adipositas,0.12144
Männer,55-64-jährig,body_bmi,2007,adipositas,0.12886
Männer,65-74-jährig,body_bmi,2007,adipositas,0.12231
Männer,75+-jährig,body_bmi,2007,adipositas,0.08535999999999999
Frauen,15-24-jährig,body_bmi,2007,adipositas,0.017849999999999998
Frauen,25-34-jährig,body_bmi,2007,adipositas,0.053579999999999996
Frauen,35-44-jährig,body_bmi,2007,adipositas,0.06494
Frauen,45-54-jährig,body_bmi,2007,adipositas,0.10256
Frauen,55-64-jährig,body_bmi,2007,adipositas,0.10403000000000001
Frauen,65-74-jährig,body_bmi,2007,adipositas,0.12658
Frauen,75+-jährig,body_bmi,2007,adipositas,0.09577999999999999
Männer,15-24-jährig,body_bmi,2012,underweight,0.046
Männer,25-34-jährig,body_bmi,2012,underweight,0.01129
Männer,35-44-jährig,body_bmi,2012,underweight,0.00617
Männer,45-54-jährig,body_bmi,2012,underweight,0.00338
Männer,55-64-jährig,body_bmi,2012,underweight,0.00321
Männer,65-74-jährig,body_bmi,2012,underweight,0.00501
Männer,75+-jährig,body_bmi,2012,underweight,0.011000000000000001
Frauen,15-24-jährig,body_bmi,2012,underweight,0.11646000000000001
Frauen,25-34-jährig,body_bmi,2012,underweight,0.09856999999999999
Frauen,35-44-jährig,body_bmi,2012,underweight,0.04487
Frauen,45-54-jährig,body_bmi,2012,underweight,0.053099999999999994
Frauen,55-64-jährig,body_bmi,2012,underweight,0.03031
Frauen,65-74-jährig,body_bmi,2012,underweight,0.03855
Frauen,75+-jährig,body_bmi,2012,underweight,0.050890000000000005
Männer,15-24-jährig,body_bmi,2012,normalweight,0.7183700000000001
Männer,25-34-jährig,body_bmi,2012,normalweight,0.579
Männer,35-44-jährig,body_bmi,2012,normalweight,0.47970999999999997
Männer,45-54-jährig,body_bmi,2012,normalweight,0.41213
Männer,55-64-jährig,body_bmi,2012,normalweight,0.36705
Männer,65-74-jährig,body_bmi,2012,normalweight,0.33909999999999996
Männer,75+-jährig,body_bmi,2012,normalweight,0.47408
Frauen,15-24-jährig,body_bmi,2012,normalweight,0.7433
Frauen,25-34-jährig,body_bmi,2012,normalweight,0.71149
Frauen,35-44-jährig,body_bmi,2012,normalweight,0.6893600000000001
Frauen,45-54-jährig,body_bmi,2012,normalweight,0.62165
Frauen,55-64-jährig,body_bmi,2012,normalweight,0.54823
Frauen,65-74-jährig,body_bmi,2012,normalweight,0.48539
Frauen,75+-jährig,body_bmi,2012,normalweight,0.47007
Männer,15-24-jährig,body_bmi,2012,overweight,0.20324
Männer,25-34-jährig,body_bmi,2012,overweight,0.33484
Männer,35-44-jährig,body_bmi,2012,overweight,0.41885
Männer,45-54-jährig,body_bmi,2012,overweight,0.44182000000000005
Männer,55-64-jährig,body_bmi,2012,overweight,0.46737
Männer,65-74-jährig,body_bmi,2012,overweight,0.48971
Männer,75+-jährig,body_bmi,2012,overweight,0.39248
Frauen,15-24-jährig,body_bmi,2012,overweight,0.10171
Frauen,25-34-jährig,body_bmi,2012,overweight,0.13948
Frauen,35-44-jährig,body_bmi,2012,overweight,0.19505
Frauen,45-54-jährig,body_bmi,2012,overweight,0.23274
Frauen,55-64-jährig,body_bmi,2012,overweight,0.27172
Frauen,65-74-jährig,body_bmi,2012,overweight,0.33504
Frauen,75+-jährig,body_bmi,2012,overweight,0.34807000000000005
Männer,15-24-jährig,body_bmi,2012,adipositas,0.03239
Männer,25-34-jährig,body_bmi,2012,adipositas,0.07487
Männer,35-44-jährig,body_bmi,2012,adipositas,0.09527
Männer,45-54-jährig,body_bmi,2012,adipositas,0.14266
Männer,55-64-jährig,body_bmi,2012,adipositas,0.16237
Männer,65-74-jährig,body_bmi,2012,adipositas,0.16618
Männer,75+-jährig,body_bmi,2012,adipositas,0.12244
Frauen,15-24-jährig,body_bmi,2012,adipositas,0.03852
Frauen,25-34-jährig,body_bmi,2012,adipositas,0.050460000000000005
Frauen,35-44-jährig,body_bmi,2012,adipositas,0.07072
Frauen,45-54-jährig,body_bmi,2012,adipositas,0.09251
Frauen,55-64-jährig,body_bmi,2012,adipositas,0.14974
Frauen,65-74-jährig,body_bmi,2012,adipositas,0.14101
Frauen,75+-jährig,body_bmi,2012,adipositas,0.13097
Männer,15-24-jährig,body_bmi,2017,underweight,0.0635
Männer,25-34-jährig,body_bmi,2017,underweight,0.01107
Männer,35-44-jährig,body_bmi,2017,underweight,0.00471
Männer,45-54-jährig,body_bmi,2017,underweight,0.00359
Männer,55-64-jährig,body_bmi,2017,underweight,0.00168
Männer,65-74-jährig,body_bmi,2017,underweight,0.00529
Männer,75+-jährig,body_bmi,2017,underweight,0.006690000000000001
Frauen,15-24-jährig,body_bmi,2017,underweight,0.10614000000000001
Frauen,25-34-jährig,body_bmi,2017,underweight,0.06617
Frauen,35-44-jährig,body_bmi,2017,underweight,0.04441
Frauen,45-54-jährig,body_bmi,2017,underweight,0.04935
Frauen,55-64-jährig,body_bmi,2017,underweight,0.03913
Frauen,65-74-jährig,body_bmi,2017,underweight,0.03418
Frauen,75+-jährig,body_bmi,2017,underweight,0.041550000000000004
Männer,15-24-jährig,body_bmi,2017,normalweight,0.68247
Männer,25-34-jährig,body_bmi,2017,normalweight,0.56058
Männer,35-44-jährig,body_bmi,2017,normalweight,0.48536
Männer,45-54-jährig,body_bmi,2017,normalweight,0.42299
Männer,55-64-jährig,body_bmi,2017,normalweight,0.38921999999999995
Männer,65-74-jährig,body_bmi,2017,normalweight,0.33498
Männer,75+-jährig,body_bmi,2017,normalweight,0.43992
Frauen,15-24-jährig,body_bmi,2017,normalweight,0.74653
Frauen,25-34-jährig,body_bmi,2017,normalweight,0.70743
Frauen,35-44-jährig,body_bmi,2017,normalweight,0.6717700000000001
Frauen,45-54-jährig,body_bmi,2017,normalweight,0.58951
Frauen,55-64-jährig,body_bmi,2017,normalweight,0.55023
Frauen,65-74-jährig,body_bmi,2017,normalweight,0.49915
Frauen,75+-jährig,body_bmi,2017,normalweight,0.51186
Männer,15-24-jährig,body_bmi,2017,overweight,0.20304
Männer,25-34-jährig,body_bmi,2017,overweight,0.33671999999999996
Männer,35-44-jährig,body_bmi,2017,overweight,0.39948999999999996
Männer,45-54-jährig,body_bmi,2017,overweight,0.42932000000000003
Männer,55-64-jährig,body_bmi,2017,overweight,0.43487000000000003
Männer,65-74-jährig,body_bmi,2017,overweight,0.48301
Männer,75+-jährig,body_bmi,2017,overweight,0.43688000000000005
Frauen,15-24-jährig,body_bmi,2017,overweight,0.11764
Frauen,25-34-jährig,body_bmi,2017,overweight,0.16914
Frauen,35-44-jährig,body_bmi,2017,overweight,0.19276
Frauen,45-54-jährig,body_bmi,2017,overweight,0.24018
Frauen,55-64-jährig,body_bmi,2017,overweight,0.25812999999999997
Frauen,65-74-jährig,body_bmi,2017,overweight,0.32542000000000004
Frauen,75+-jährig,body_bmi,2017,overweight,0.32161
Männer,15-24-jährig,body_bmi,2017,adipositas,0.05098
Männer,25-34-jährig,body_bmi,2017,adipositas,0.09164
Männer,35-44-jährig,body_bmi,2017,adipositas,0.11042999999999999
Männer,45-54-jährig,body_bmi,2017,adipositas,0.1441
Männer,55-64-jährig,body_bmi,2017,adipositas,0.17423
Männer,65-74-jährig,body_bmi,2017,adipositas,0.17672000000000002
Männer,75+-jährig,body_bmi,2017,adipositas,0.11651
Frauen,15-24-jährig,body_bmi,2017,adipositas,0.029689999999999998
Frauen,25-34-jährig,body_bmi,2017,adipositas,0.05726
Frauen,35-44-jährig,body_bmi,2017,adipositas,0.09107
Frauen,45-54-jährig,body_bmi,2017,adipositas,0.12095
Frauen,55-64-jährig,body_bmi,2017,adipositas,0.15252000000000002
Frauen,65-74-jährig,body_bmi,2017,adipositas,0.14125
Frauen,75+-jährig,body_bmi,2017,adipositas,0.12498
Männer,15-24-jährig,drugs_soft,2002,last_30_days,0.13931
Männer,25-34-jährig,drugs_soft,2002,last_30_days,0.06533
Männer,35-44-jährig,drugs_soft,2002,last_30_days,0.03026
Männer,45-54-jährig,drugs_soft,2002,last_30_days,0.01565
Männer,55-64-jährig,drugs_soft,2002,last_30_days,7.9e-4
Frauen,15-24-jährig,drugs_soft,2002,last_30_days,0.05264
Frauen,25-34-jährig,drugs_soft,2002,last_30_days,0.01705
Frauen,35-44-jährig,drugs_soft,2002,last_30_days,0.01201
Frauen,45-54-jährig,drugs_soft,2002,last_30_days,0.0027900000000000004
Frauen,55-64-jährig,drugs_soft,2002,last_30_days,0.00157
Männer,15-24-jährig,drugs_soft,2002,last_12,0.09677
Männer,25-34-jährig,drugs_soft,2002,last_12,0.03896
Männer,35-44-jährig,drugs_soft,2002,last_12,0.01863
Männer,45-54-jährig,drugs_soft,2002,last_12,0.01605
Männer,55-64-jährig,drugs_soft,2002,last_12,0.00194
Frauen,15-24-jährig,drugs_soft,2002,last_12,0.05672
Frauen,25-34-jährig,drugs_soft,2002,last_12,0.02436
Frauen,35-44-jährig,drugs_soft,2002,last_12,0.0147
Frauen,45-54-jährig,drugs_soft,2002,last_12,0.008
Frauen,55-64-jährig,drugs_soft,2002,last_12,0.0032400000000000003
Männer,15-24-jährig,drugs_soft,2002,longer,0.13455999999999999
Männer,25-34-jährig,drugs_soft,2002,longer,0.2759
Männer,35-44-jährig,drugs_soft,2002,longer,0.23206
Männer,45-54-jährig,drugs_soft,2002,longer,0.13832
Männer,55-64-jährig,drugs_soft,2002,longer,0.027549999999999998
Frauen,15-24-jährig,drugs_soft,2002,longer,0.13687
Frauen,25-34-jährig,drugs_soft,2002,longer,0.16987
Frauen,35-44-jährig,drugs_soft,2002,longer,0.15288000000000002
Frauen,45-54-jährig,drugs_soft,2002,longer,0.07554999999999999
Frauen,55-64-jährig,drugs_soft,2002,longer,0.01646
Männer,15-24-jährig,drugs_soft,2002,never,0.62937
Männer,25-34-jährig,drugs_soft,2002,never,0.61981
Männer,35-44-jährig,drugs_soft,2002,never,0.71905
Männer,45-54-jährig,drugs_soft,2002,never,0.82999
Männer,55-64-jährig,drugs_soft,2002,never,0.9697199999999999
Frauen,15-24-jährig,drugs_soft,2002,never,0.7537699999999999
Frauen,25-34-jährig,drugs_soft,2002,never,0.78872
Frauen,35-44-jährig,drugs_soft,2002,never,0.82041
Frauen,45-54-jährig,drugs_soft,2002,never,0.91366
Frauen,55-64-jährig,drugs_soft,2002,never,0.97872
Männer,15-24-jährig,drugs_soft,2007,last_30_days,0.08749000000000001
Männer,25-34-jährig,drugs_soft,2007,last_30_days,0.08797
Männer,35-44-jährig,drugs_soft,2007,last_30_days,0.02336
Männer,45-54-jährig,drugs_soft,2007,last_30_days,0.01735
Männer,55-64-jährig,drugs_soft,2007,last_30_days,0.00493
Frauen,15-24-jährig,drugs_soft,2007,last_30_days,0.02987
Frauen,25-34-jährig,drugs_soft,2007,last_30_days,0.016040000000000002
Frauen,35-44-jährig,drugs_soft,2007,last_30_days,0.01018
Frauen,45-54-jährig,drugs_soft,2007,last_30_days,0.00453
Frauen,55-64-jährig,drugs_soft,2007,last_30_days,2.6e-4
Männer,15-24-jährig,drugs_soft,2007,last_12,0.06817000000000001
Männer,25-34-jährig,drugs_soft,2007,last_12,0.05639
Männer,35-44-jährig,drugs_soft,2007,last_12,0.01856
Männer,45-54-jährig,drugs_soft,2007,last_12,0.01659
Männer,55-64-jährig,drugs_soft,2007,last_12,0.00374
Frauen,15-24-jährig,drugs_soft,2007,last_12,0.05012
Frauen,25-34-jährig,drugs_soft,2007,last_12,0.022930000000000002
Frauen,35-44-jährig,drugs_soft,2007,last_12,0.0111
Frauen,45-54-jährig,drugs_soft,2007,last_12,0.0070799999999999995
Frauen,55-64-jährig,drugs_soft,2007,last_12,0.0027
Männer,15-24-jährig,drugs_soft,2007,longer,0.23015999999999998
Männer,25-34-jährig,drugs_soft,2007,longer,0.32865
Männer,35-44-jährig,drugs_soft,2007,longer,0.27181
Männer,45-54-jährig,drugs_soft,2007,longer,0.19211999999999999
Männer,55-64-jährig,drugs_soft,2007,longer,0.08534000000000001
Frauen,15-24-jährig,drugs_soft,2007,longer,0.15338
Frauen,25-34-jährig,drugs_soft,2007,longer,0.24152
Frauen,35-44-jährig,drugs_soft,2007,longer,0.19527999999999998
Frauen,45-54-jährig,drugs_soft,2007,longer,0.16580999999999999
Frauen,55-64-jährig,drugs_soft,2007,longer,0.04769999999999999
Männer,15-24-jährig,drugs_soft,2007,never,0.61418
Männer,25-34-jährig,drugs_soft,2007,never,0.52699
Männer,35-44-jährig,drugs_soft,2007,never,0.6862600000000001
Männer,45-54-jährig,drugs_soft,2007,never,0.7739400000000001
Männer,55-64-jährig,drugs_soft,2007,never,0.9059900000000001
Frauen,15-24-jährig,drugs_soft,2007,never,0.7666299999999999
Frauen,25-34-jährig,drugs_soft,2007,never,0.71951
Frauen,35-44-jährig,drugs_soft,2007,never,0.7834399999999999
Frauen,45-54-jährig,drugs_soft,2007,never,0.82258
Frauen,55-64-jährig,drugs_soft,2007,never,0.94934
Männer,15-24-jährig,drugs_soft,2012,last_30_days,0.09506
Männer,25-34-jährig,drugs_soft,2012,last_30_days,0.07551000000000001
Männer,35-44-jährig,drugs_soft,2012,last_30_days,0.028210000000000002
Männer,45-54-jährig,drugs_soft,2012,last_30_days,0.01583
Männer,55-64-jährig,drugs_soft,2012,last_30_days,0.006750000000000001
Frauen,15-24-jährig,drugs_soft,2012,last_30_days,0.03741
Frauen,25-34-jährig,drugs_soft,2012,last_30_days,0.02377
Frauen,35-44-jährig,drugs_soft,2012,last_30_days,0.00992
Frauen,45-54-jährig,drugs_soft,2012,last_30_days,0.0046
Frauen,55-64-jährig,drugs_soft,2012,last_30_days,0.0028899999999999998
Männer,15-24-jährig,drugs_soft,2012,last_12,0.10060000000000001
Männer,25-34-jährig,drugs_soft,2012,last_12,0.06269
Männer,35-44-jährig,drugs_soft,2012,last_12,0.04417
Männer,45-54-jährig,drugs_soft,2012,last_12,0.01137
Männer,55-64-jährig,drugs_soft,2012,last_12,0.00909
Frauen,15-24-jährig,drugs_soft,2012,last_12,0.07563
Frauen,25-34-jährig,drugs_soft,2012,last_12,0.04543
Frauen,35-44-jährig,drugs_soft,2012,last_12,0.01191
Frauen,45-54-jährig,drugs_soft,2012,last_12,0.010740000000000001
Frauen,55-64-jährig,drugs_soft,2012,last_12,0.0031
Männer,15-24-jährig,drugs_soft,2012,longer,0.19646999999999998
Männer,25-34-jährig,drugs_soft,2012,longer,0.32705
Männer,35-44-jährig,drugs_soft,2012,longer,0.35081
Männer,45-54-jährig,drugs_soft,2012,longer,0.25272
Männer,55-64-jährig,drugs_soft,2012,longer,0.16142
Frauen,15-24-jährig,drugs_soft,2012,longer,0.13686
Frauen,25-34-jährig,drugs_soft,2012,longer,0.27649999999999997
Frauen,35-44-jährig,drugs_soft,2012,longer,0.2211
Frauen,45-54-jährig,drugs_soft,2012,longer,0.17511
Frauen,55-64-jährig,drugs_soft,2012,longer,0.0836
Männer,15-24-jährig,drugs_soft,2012,never,0.60787
Männer,25-34-jährig,drugs_soft,2012,never,0.5347500000000001
Männer,35-44-jährig,drugs_soft,2012,never,0.5768099999999999
Männer,45-54-jährig,drugs_soft,2012,never,0.7200799999999999
Männer,55-64-jährig,drugs_soft,2012,never,0.82274
Frauen,15-24-jährig,drugs_soft,2012,never,0.7501000000000001
Frauen,25-34-jährig,drugs_soft,2012,never,0.6543000000000001
Frauen,35-44-jährig,drugs_soft,2012,never,0.7570699999999999
